Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
DRI51,2699.45038380937,OUT013
NCX54,1723.126722070376,OUT013
DRE01,3728.9648492054225,OUT013
NCB07,2969.3880602019467,OUT045
FDU50,2018.4328664257457,OUT035
FDG40,827.4459640741147,OUT035
FDW10,2491.612923638127,OUT018
FDX51,3131.1509854010483,OUT013
NCP17,992.0137070359627,OUT045
FDP21,3146.0045432930156,OUT035
FDL04,1653.31180267379,OUT045
FDV23,2007.8465639155877,OUT013
FDF24,1416.8619376885688,OUT046
FDH56,3323.312734891766,OUT027
FDB51,1181.955980687449,OUT049
FDI58,3033.0513620796255,OUT027
FDR20,935.1081612625449,OUT013
FDC51,1769.350619579831,OUT018
FDB16,2867.900457225287,OUT027
FDE40,1189.0532839228003,OUT049
NCM17,925.5370076226754,OUT035
FDU56,3057.7252199975396,OUT035
FDS32,436.85827006155284,OUT019
FDX02,3588.6030384684655,OUT049
FDT39,3913.27820714422,OUT027
FDE35,1146.3294729096986,OUT017
NCI42,1406.8541390218893,OUT019
DRL23,1720.1972885554594,OUT046
FDA10,1944.0137970850724,OUT046
FDA11,1627.2048846479552,OUT013
NCM06,2421.607470409247,OUT046
NCT05,4100.84384646213,OUT035
NCQ02,1024.292001816826,OUT010
NCY06,2162.4504860522416,OUT049
FDY56,3684.174525675462,OUT035
FDL02,1890.0965398564351,OUT035
NCI06,2931.3175529973196,OUT035
FDQ14,2333.6138480005875,OUT045
FDQ12,3661.896498090523,OUT017
FDP36,858.3826613873885,OUT046
FDK21,5321.135337615632,OUT027
FDO40,2304.575875011875,OUT045
NCK54,86.2463482334058,OUT019
FDY09,2529.13694700307,OUT018
NCW30,4108.613859537636,OUT049
NCC55,2096.2577292354545,OUT027
FDE58,1609.2135306288294,OUT018
FDR39,2925.7027700188687,OUT013
FDU28,3070.3960568446905,OUT049
FDH08,3661.564494663863,OUT017
FDG35,2742.211034026774,OUT045
FDG22,839.5107138915976,OUT049
FDC34,2644.299682705335,OUT035
FDP15,3654.3234286410243,OUT018
FDK34,1827.1894115623645,OUT010
FDU45,2077.8574183342917,OUT035
FDQ04,2172.4868737416864,OUT027
FDX22,3064.6125294894687,OUT018
FDB45,1816.707151185493,OUT017
NCH43,4781.836774967602,OUT027
DRE60,3435.5550854656353,OUT046
FDD17,5095.51893866603,OUT027
NCM54,2125.77485105054,OUT017
NCH55,2068.0831603803917,OUT013
NCT06,2684.570476567632,OUT017
FDA48,4853.107951374251,OUT027
FDY58,4984.018197366925,OUT027
FDO25,3217.1564385047045,OUT045
FDN50,1554.8034456474759,OUT045
FDH35,2745.763907796045,OUT035
FDK09,3471.571291730436,OUT045
FDO16,1435.8826738340492,OUT013
FDW11,1053.6955672840772,OUT045
FDU47,3693.2046825879506,OUT027
NCQ42,169.18931401041937,OUT010
FDK55,2924.17219463103,OUT027
FDN08,2015.2368155483373,OUT049
FDT57,3639.1235493982367,OUT045
FDJ12,3022.3277854539,OUT018
DRL59,1030.6217773389199,OUT017
NCN53,665.9558314471926,OUT046
FDO51,-1030.6903560474054,OUT010
FDK56,3021.5106754716753,OUT017
FDY12,1094.8029307899435,OUT035
FDU15,888.2340394007865,OUT035
FDQ19,3803.7725491378146,OUT046
DRF15,2371.1121707194784,OUT045
DRE25,-367.4552244776751,OUT019
FDK57,1645.1115557851042,OUT018
FDD33,1660.686244895438,OUT010
FDR34,5033.295076641671,OUT027
FDU04,1896.854111847853,OUT045
FDE35,-778.8437232411395,OUT019
NCD31,2704.335527352897,OUT035
FDJ56,1759.64449545983,OUT035
NCU53,2566.5929542937934,OUT046
FDD39,3493.546890557456,OUT035
NCU17,-228.00162622357192,OUT019
FDJ20,2024.6446814726378,OUT046
NCW41,2201.8776148805487,OUT018
FDL52,915.6967283982415,OUT035
FDS39,2412.86071403417,OUT035
DRJ47,2668.0861757752614,OUT045
FDP13,-1101.99237857945,OUT010
DRK39,-548.1008442627292,OUT010
FDF28,214.46184571537526,OUT010
FDB09,1972.6002834604633,OUT045
FDM51,1686.0266594361872,OUT046
DRM49,543.1927577679478,OUT018
DRF23,2762.3813803019675,OUT013
DRH01,2835.2597834512503,OUT035
FDH12,3177.4612973404383,OUT027
FDA28,188.83810814097853,OUT019
FDW37,1206.628987028087,OUT018
FDF02,1690.6023336668172,OUT046
DRL37,775.1917583006247,OUT046
NCF43,2211.8751291797253,OUT046
FDH08,1692.4213155488846,OUT010
FDR34,1758.623150304261,OUT019
NCK19,3121.3847891514765,OUT049
NCD55,515.5650339165827,OUT018
FDT27,3775.15106034937,OUT049
FDQ57,2271.7307208352654,OUT045
FDA47,2732.9853724186714,OUT035
DRG15,2479.5080890558193,OUT027
FDE05,2098.2697956844795,OUT018
FDN46,1661.7139972497598,OUT046
FDX27,2983.602803403398,OUT027
FDT51,1801.2438081429798,OUT045
FDU33,892.2760688474731,OUT013
FDJ16,2452.260086317241,OUT027
FDD20,96.23413412323873,OUT019
FDT36,733.7622895681808,OUT049
DRF15,3830.98785423136,OUT027
FDN52,-401.156749750137,OUT010
FDC22,4442.732611703504,OUT027
FDX15,2454.69989989619,OUT045
FDT13,2980.271648819365,OUT013
FDU04,2057.8293221256345,OUT017
FDU31,1566.6185608142432,OUT019
FDW59,2863.582713599678,OUT027
NCO29,2588.49552422296,OUT046
FDL15,2576.8943914241027,OUT035
FDI41,2463.150291126051,OUT049
FDQ48,1776.736007233412,OUT049
DRI39,994.7495406920175,OUT013
FDI08,3955.1948950761566,OUT013
FDC21,1950.4944177881625,OUT049
FDF58,1240.3754178178126,OUT035
FDS08,931.2081478273525,OUT010
FDE47,1936.3625112426766,OUT045
NCP18,542.2415801969618,OUT019
NCR41,1616.849065411852,OUT013
FDA27,4012.427649715988,OUT013
FDA43,3188.579102384907,OUT035
FDA49,1394.2528541219037,OUT045
NCE55,2491.2483484627496,OUT018
DRM49,2245.7090841868694,OUT027
FDF22,4770.632766418498,OUT027
FDQ15,1104.9838837104494,OUT018
NCS54,2844.7774073373985,OUT017
NCY05,717.405817418544,OUT013
FDR45,3711.7053803558965,OUT046
FDK57,2043.8757577205747,OUT049
FDF41,1939.5850961290707,OUT010
FDV21,1986.5961584614813,OUT046
FDD51,799.7652350054535,OUT046
FDF33,1788.6270719396136,OUT046
FDA38,3709.7543107277584,OUT046
FDR56,3037.655908141329,OUT045
NCN41,2049.6598771954723,OUT017
FDC60,2925.3453474682046,OUT027
FDB47,3183.0137564456863,OUT045
DRH01,2771.079432256059,OUT013
FDW08,1675.5451464936264,OUT046
FDF38,2216.4556642636935,OUT027
FDY32,2667.138601089384,OUT017
FDG34,1930.2148219032404,OUT049
FDG47,2171.1697479594814,OUT019
NCF18,3091.268533519529,OUT035
FDL39,1030.60509798546,OUT019
NCH55,2151.524581721075,OUT035
DRJ35,1145.8308528162122,OUT049
FDS44,3855.988834466357,OUT035
DRE01,3419.0754806553173,OUT018
FDY39,2976.3494421177456,OUT013
FDY32,2284.6787816203855,OUT018
FDR33,3252.543456206451,OUT027
NCP50,1445.2130573498255,OUT049
FDZ47,1380.9683491055664,OUT018
FDU57,2562.3843278821178,OUT049
FDY44,3129.2658719662572,OUT013
DRH59,963.4530244328323,OUT018
FDB03,5171.299561341062,OUT027
FDY46,2873.0146436210216,OUT045
FDM39,2738.1716529185683,OUT045
FDY36,1437.9932805256226,OUT035
NCM55,3009.9003065874717,OUT035
FDJ50,-916.2032918324867,OUT010
DRL60,2428.6137027060367,OUT013
NCJ54,3671.648093150794,OUT049
FDX59,772.7506409129204,OUT017
FDI07,3195.1089391957853,OUT013
DRF51,-1197.2418076238114,OUT010
FDM14,1901.461558116969,OUT017
FDP21,2944.721883584835,OUT045
FDE40,1266.4944472025206,OUT035
FDE05,2525.522740719825,OUT035
FDM13,3559.3086716665175,OUT027
FDC34,3926.729757759994,OUT027
NCI55,1701.1837327202504,OUT018
NCE43,2367.2933097453497,OUT018
FDW58,1496.0445224470118,OUT018
FDG60,3583.1985927952305,OUT045
FDV31,2858.4198019108458,OUT017
FDR47,3067.986460968357,OUT013
FDM60,-1074.7241485926875,OUT019
NCF06,3712.0439886735144,OUT018
NCN26,3301.1221414977335,OUT027
FDQ59,1562.928785327606,OUT049
FDF09,717.8180600036975,OUT046
NCS06,4164.422592463679,OUT017
FDT44,1893.6857471063174,OUT046
FDI19,3879.465586212114,OUT017
FDT22,1142.8635078065342,OUT017
NCF54,4103.308799276783,OUT027
DRG25,2841.045212301467,OUT045
FDB59,3195.431726548691,OUT017
FDQ37,3150.0452389570387,OUT017
FDP56,1025.265372900885,OUT035
FDW44,2902.989446916539,OUT035
FDJ26,1497.7345820451933,OUT010
FDU43,3453.5959792843037,OUT018
FDW33,1649.7008207875708,OUT045
NCX53,3689.551147654781,OUT027
FDN56,478.5355100724645,OUT010
DRF15,2508.3440587027476,OUT049
FDO33,1950.746447235615,OUT017
FDZ39,-115.50302051989604,OUT010
NCJ19,1036.1815928154747,OUT017
FDU01,3096.0709747280453,OUT035
FDT12,3663.6553601542832,OUT035
NCM18,791.009678820531,OUT018
FDP19,2125.7729628280495,OUT017
NCR42,734.5219854146003,OUT049
FDN10,1915.7591222244637,OUT046
FDG44,1047.6549117686063,OUT017
FDQ10,2712.3850556679035,OUT046
DRH13,1819.268451559167,OUT049
FDT52,3878.231291862279,OUT013
FDM56,1743.089313693319,OUT045
NCO43,-250.18870336221693,OUT010
NCV29,2910.9456106819625,OUT035
NCF06,4039.507889941638,OUT013
FDO50,1640.3809856684277,OUT035
FDT59,3617.985070842723,OUT013
FDX40,2124.305343957574,OUT027
FDE50,3083.571928526588,OUT017
FDX51,3236.534649143749,OUT017
NCD30,1334.8927847277912,OUT018
FDK15,1687.941671647434,OUT013
FDL12,1042.5736914246575,OUT045
FDK46,4104.619334208588,OUT017
DRH49,-544.630122342651,OUT010
FDQ57,2327.27389866924,OUT046
FDY59,1651.2378362653224,OUT017
FDO09,3792.689918617836,OUT018
NCG30,2141.557951252243,OUT035
FDM09,2805.3987716121605,OUT017
NCN17,3043.655020057953,OUT027
NCS42,1505.3636322701573,OUT013
FDD02,-2.785447488193654,OUT019
FDE34,2883.880691914127,OUT013
FDU38,2958.2505663536786,OUT045
FDB33,2515.7166771172965,OUT046
NCJ29,1526.5180797857754,OUT017
FDZ27,1018.4602870803164,OUT035
FDI40,1705.7591240044746,OUT013
FDG22,812.7334676387813,OUT013
FDT51,1968.2259844636503,OUT017
FDF20,2856.1251945057975,OUT018
FDV50,2087.18703280331,OUT035
FDT02,798.5086171229195,OUT049
DRC49,2385.3334974930312,OUT017
FDF26,2565.165107865352,OUT049
FDV52,2085.945943847786,OUT035
FDX59,794.8912077449351,OUT049
FDV25,3594.0576215098054,OUT035
FDW23,2159.0024500798654,OUT027
FDE53,1512.147781857567,OUT018
FDA19,2187.4525832069917,OUT017
FDH22,2003.2467979601324,OUT046
NCO41,1636.4792199197216,OUT013
FDX12,3873.18129216866,OUT017
FDF17,3125.8993412759373,OUT013
FDS11,3440.7248162229403,OUT045
FDR51,2522.6334139700148,OUT035
FDT49,-198.30066979096875,OUT010
FDC56,1968.8038188388837,OUT013
FDR13,3371.3539585052686,OUT027
FDQ60,2121.144554458304,OUT035
FDN38,3990.1073358514136,OUT049
NCL29,2499.6634486719113,OUT013
FDO13,4022.636168256914,OUT027
FDE26,2030.2498554760007,OUT018
FDA31,821.9334560098831,OUT010
FDX14,1423.564834234913,OUT035
FDA34,2691.6173077685157,OUT045
FDF26,2516.178923271646,OUT013
FDE38,2577.8441846598357,OUT045
DRI11,1832.8004183629976,OUT046
FDQ60,3375.3566668954672,OUT027
FDL21,2232.305644982547,OUT027
DRC12,4413.911271435125,OUT027
FDC47,3529.0645791400993,OUT046
FDE57,2180.5762123652366,OUT045
FDT14,1915.6387057117386,OUT045
NCZ53,2952.106567735554,OUT046
FDE28,3320.8664030063314,OUT018
FDR19,2465.1113494177343,OUT035
NCF54,856.3332305172061,OUT019
FDZ08,1376.2154391258766,OUT046
NCJ05,2157.4540571049383,OUT018
FDF59,2040.6834574923898,OUT046
NCO05,1772.2558442656189,OUT035
FDW24,646.3268874502702,OUT018
NCX42,2349.0477904895315,OUT018
NCA53,1000.9974058401144,OUT035
FDI45,930.688814945756,OUT019
FDG46,1888.7167330705383,OUT046
FDM20,1880.441823975747,OUT010
FDW11,-795.8670866216102,OUT010
FDX08,2980.4770598664686,OUT035
NCK17,880.9446279325362,OUT035
FDK32,2183.2698381211635,OUT018
NCA42,2630.509193124891,OUT035
DRI01,2801.0617626693365,OUT035
NCL55,3998.4798538830432,OUT049
DRE25,1274.624117726133,OUT018
FDD14,2963.2566605610004,OUT017
FDB10,3640.4262124385796,OUT046
DRN11,2400.2201911161546,OUT035
FDP38,669.0241815868936,OUT018
NCA30,3007.3533610886075,OUT017
FDT15,3054.600943447374,OUT017
NCP55,714.5717632878691,OUT018
FDF12,2497.8184224742317,OUT035
FDM21,3699.006318937572,OUT018
FDX56,3389.0126989401306,OUT035
FDF10,2419.52645605764,OUT017
FDT32,2959.870850905318,OUT045
FDM51,1444.5633391110316,OUT018
NCR50,2169.5292029402103,OUT018
FDI19,3854.256821514261,OUT049
FDX21,1864.2399181074954,OUT017
FDR31,2510.4152087021216,OUT035
FDY02,4103.5795717481315,OUT013
NCA29,2606.8159754995986,OUT045
NCX17,3547.3325826353257,OUT046
FDM12,2968.700615842169,OUT045
FDI53,3979.4279716948195,OUT027
NCU30,2673.3436863165116,OUT049
FDC56,3368.660863391835,OUT027
FDK27,1740.2826308322437,OUT018
NCK18,2707.659920461764,OUT017
FDB52,2127.8996728597076,OUT019
DRG25,4363.1169511989165,OUT027
FDZ13,1045.1161792877606,OUT049
FDB57,1671.0331528564056,OUT019
FDR40,1432.4487643551836,OUT046
NCO14,-1047.4299644779512,OUT019
NCN19,2907.440880991029,OUT045
FDQ28,630.0837128809559,OUT019
FDO13,2344.202743928732,OUT018
FDK48,1350.1069808719476,OUT013
FDU07,2162.659838396219,OUT018
FDW20,1996.3554116276866,OUT046
FDV12,-214.6356034609131,OUT010
FDH24,2561.2900971098784,OUT013
FDV59,3464.1170107856237,OUT049
FDK57,1863.6843253097463,OUT045
FDL16,2242.750301226646,OUT027
NCQ17,2419.027581524771,OUT046
FDJ15,2696.3866289617804,OUT018
FDX24,1662.4769112078454,OUT049
FDT47,1633.5111164647055,OUT046
FDT10,1212.7644426718718,OUT049
FDZ37,1235.021667229515,OUT018
FDW43,5044.8969192633795,OUT027
DRN36,1655.3068152135543,OUT017
FDJ14,1326.830864429399,OUT045
FDA32,3431.286706187747,OUT013
FDJ38,1146.8358955355839,OUT019
FDQ57,2446.5880929583204,OUT017
NCQ41,1213.0665577984255,OUT019
FDG56,1196.2867212321833,OUT049
DRC13,3434.544513971644,OUT027
FDV55,2448.0994866120627,OUT035
FDQ49,2478.565481124904,OUT045
FDE29,-856.2676438149683,OUT010
FDR03,3302.5567908675935,OUT013
FDD45,1627.302881868362,OUT049
FDN38,2017.799639793268,OUT010
FDT56,1055.4006334131961,OUT046
FDT48,3037.2784288754383,OUT045
FDU03,2972.549543104075,OUT049
FDC56,19.095685177131486,OUT010
NCO43,3028.146010934928,OUT027
FDQ27,1810.876630569085,OUT017
FDR03,3251.5998332628333,OUT046
DRH23,-989.8594831523551,OUT010
FDG22,718.5693936758958,OUT045
NCJ42,1729.0215768304215,OUT013
FDR24,1546.6179735215678,OUT046
FDW60,2963.428890795552,OUT035
FDJ08,3007.2101448491694,OUT013
DRL59,664.4119311698453,OUT018
FDG60,1734.4151254088024,OUT010
FDW27,2589.063082022554,OUT017
FDX14,1042.212880690186,OUT018
FDC20,1042.3742167726507,OUT013
NCS29,3780.5756392881467,OUT018
FDJ56,1618.2881413103205,OUT046
FDB20,-549.4757273898334,OUT019
FDL28,5001.201127087955,OUT027
FDW01,2147.5645889683924,OUT018
FDL03,3131.890358155585,OUT046
FDX22,3423.298835672765,OUT049
FDJ21,2493.9656079569468,OUT035
FDR31,2340.217784957506,OUT045
FDG21,2563.9736036594727,OUT035
FDS22,2270.3535417204066,OUT027
FDK08,1803.8407120088673,OUT035
FDE17,2185.4870053445343,OUT018
NCN30,1671.9452187825473,OUT017
FDT50,1628.550088967402,OUT046
NCX42,2679.595103292907,OUT049
FDJ12,3434.740086961848,OUT035
NCA18,3304.3144152529794,OUT027
FDP23,1523.6678886298346,OUT019
FDX12,3826.506216817874,OUT013
FDN40,2139.636652339236,OUT018
FDV48,1497.5128012584946,OUT035
NCY54,2689.980603317031,OUT013
FDL16,-1073.8129276040652,OUT010
FDR45,3456.9064387642375,OUT018
FDJ52,2553.850674415973,OUT046
DRG01,1384.069016282746,OUT017
FDP52,3648.4579619341957,OUT013
FDU58,3071.596604229554,OUT017
FDL02,1700.6049094457337,OUT045
FDG28,3847.129736478147,OUT013
FDA19,2210.048146515412,OUT035
FDW46,2616.052782263705,OUT027
NCD43,1778.838398901653,OUT049
DRG39,947.6335243535834,OUT013
NCF55,772.2482675560749,OUT049
FDJ07,1914.124730708516,OUT046
FDE08,2395.947026186939,OUT046
FDP56,-960.0962216159544,OUT019
FDT45,888.3614883387711,OUT045
FDF17,2795.4466774327984,OUT018
FDX44,1467.76663594439,OUT046
FDM28,4266.412464040039,OUT027
FDI36,3232.9431772012645,OUT049
FDS07,1784.7498665252986,OUT045
FDD36,1860.9171408187124,OUT045
FDW11,1063.3016151704742,OUT046
FDN40,2532.4851970989725,OUT049
NCQ18,1671.0240352260726,OUT049
NCQ54,2711.277857959756,OUT017
NCS42,1430.4297047801092,OUT045
DRH39,-659.6358938709941,OUT010
FDC09,3180.562101616325,OUT027
FDT08,524.8717246500463,OUT010
FDC08,3672.0728672267105,OUT035
FDT20,826.8627265074254,OUT017
FDS35,1239.8701283889538,OUT035
FDX58,2607.458995522957,OUT018
FDW58,1742.8615756918673,OUT046
DRD27,1616.0912157164025,OUT046
FDH32,-255.94283968677485,OUT019
FDS26,4195.739565433564,OUT035
FDQ31,1489.3768558832132,OUT046
FDP11,3158.3647755908605,OUT018
FDD58,1746.6641986800457,OUT017
FDM33,3325.5170861263487,OUT045
FDZ16,3181.2146306348527,OUT049
NCS29,2179.981954697718,OUT010
NCM18,-845.5404713704975,OUT019
FDP11,3524.487374281103,OUT049
NCC42,2338.5304597021627,OUT017
DRM23,2668.8196492091474,OUT046
NCN55,5100.322984014729,OUT027
FDK46,4021.560551235165,OUT013
FDR01,3149.459380047383,OUT046
NCA05,2305.6368439265457,OUT045
NCP43,2886.7831226774892,OUT017
FDR12,871.0068495616177,OUT010
FDQ01,4011.052976572927,OUT013
FDM13,2106.045959357936,OUT046
FDQ19,3910.746000024244,OUT017
FDK56,987.757944839375,OUT019
NCX06,991.7089758544236,OUT010
FDO56,3402.9999167380884,OUT027
FDU45,1827.698376795892,OUT045
FDI16,-888.2531200105209,OUT019
FDL32,1860.1524837813918,OUT046
FDA07,2045.3977133468725,OUT046
FDA14,2277.279547313499,OUT045
FDV46,3671.046593272995,OUT027
NCO07,3448.013118182609,OUT035
NCP41,1719.715553785424,OUT046
FDY60,2033.5463102930273,OUT018
FDN38,4022.735091913317,OUT017
FDO15,1333.1860104295067,OUT046
FDT60,2017.7153860223416,OUT013
FDA55,3677.3237793689027,OUT035
FDE02,-342.69621769394337,OUT010
DRJ39,3527.870654296609,OUT049
FDV34,1469.5822139329637,OUT035
FDS20,4318.501883513043,OUT027
FDF02,3106.8917711156255,OUT027
FDW40,2418.782629152231,OUT017
NCB43,2883.642836684973,OUT046
FDR58,1609.6077564675086,OUT017
DRJ59,881.4600920869129,OUT035
NCD30,1707.0085105024198,OUT017
FDE14,1761.4325675950176,OUT017
FDC28,1484.5549473139938,OUT018
FDU16,1175.4373091576574,OUT018
NCD19,1087.2686516468134,OUT035
FDU21,735.5449659064601,OUT046
FDV59,4806.081637547667,OUT027
FDU03,2832.1780719456874,OUT045
FDC33,1325.347569229129,OUT010
NCR42,801.557495527981,OUT035
DRH59,1392.2170629564675,OUT035
NCM31,2380.511724986016,OUT035
FDS50,3599.551662522598,OUT035
FDP39,942.6070787791181,OUT046
FDQ55,1982.6770215039066,OUT013
FDV36,155.49792502731964,OUT019
FDI05,2753.787489354742,OUT027
FDS45,3234.3388138291575,OUT027
FDA39,672.7505773631545,OUT045
FDC37,-89.0867310302441,OUT010
FDJ60,4099.029400266662,OUT027
DRQ35,1962.3396054172904,OUT046
NCJ06,1924.3312917102487,OUT046
NCY42,2028.055429668814,OUT018
DRM37,3138.3467514893623,OUT049
FDR14,849.4253061725287,OUT045
FDE51,959.3213561106797,OUT049
FDT33,2765.6063931422013,OUT017
FDR08,1872.8668496641671,OUT013
FDE36,743.8114448063774,OUT010
FDL22,-352.94381741124687,OUT019
FDR44,2165.711965156798,OUT013
FDI56,-385.4315030504969,OUT019
FDE47,170.24205419510747,OUT010
FDV27,-328.3033328286414,OUT010
FDV10,915.3399939783288,OUT049
FDC40,1301.7859016372497,OUT045
NCX41,3302.9435856042046,OUT013
NCQ38,3133.5741476442654,OUT027
FDV12,3120.951629341889,OUT027
FDE52,1605.1171842367257,OUT017
FDG20,4236.545716744944,OUT027
FDV16,2124.5931696092703,OUT027
FDI32,1921.5841648992377,OUT017
FDJ32,1180.4096304608317,OUT049
FDN39,2421.894516071245,OUT018
FDY34,2801.10476840371,OUT017
FDC14,965.5441052908384,OUT035
FDA55,3641.4541671495617,OUT017
FDZ50,1008.9808778879218,OUT010
DRG13,2701.5421135131114,OUT049
FDP01,2514.8648245965537,OUT013
NCG54,2786.4639650559684,OUT017
FDM13,2060.889787384107,OUT045
NCO18,4226.085388823108,OUT027
NCW41,2496.8021144297586,OUT013
FDM52,3790.6082702282583,OUT027
NCF55,803.7396503788541,OUT035
FDT09,2161.8566786347,OUT046
NCM19,1908.6062791744969,OUT035
FDW12,2119.904142635547,OUT018
FDP15,2050.88039819459,OUT019
FDK36,826.6703545322882,OUT045
FDZ25,2888.4689689183188,OUT035
NCW06,3100.0434275557936,OUT049
FDW60,2851.6983448023516,OUT046
DRC49,2330.373903028277,OUT013
NCT17,3088.902575033115,OUT035
NCN06,2297.166798619723,OUT018
FDC45,2706.8505606821836,OUT013
DRJ47,828.2887829274986,OUT019
NCF06,3917.220995469514,OUT045
FDE21,34.23603656475086,OUT010
DRG27,761.5468466672803,OUT013
FDW40,2395.084353624237,OUT049
NCO53,2824.9279938373893,OUT046
FDE23,953.9873202351334,OUT049
FDQ16,1780.368194855572,OUT046
FDS26,3948.499358548254,OUT045
FDZ13,-1020.3241978379046,OUT010
FDS14,2579.455648674482,OUT049
FDC10,1910.721602392648,OUT045
FDY16,3041.298389718845,OUT049
FDJ20,2208.9427615555524,OUT035
FDV43,938.8460553121386,OUT035
FDZ32,3200.6858733377576,OUT027
FDR23,2746.742762837903,OUT046
FDN24,1079.4797184963852,OUT035
FDE34,4282.277279843581,OUT027
FDU31,3490.699995299156,OUT013
FDW33,1481.502891252296,OUT018
FDU26,1952.9076671386988,OUT046
FDE20,4157.086442562056,OUT027
NCW05,1828.92563366549,OUT035
FDB22,2132.0334772432743,OUT018
FDO56,1933.4937636395462,OUT046
FDA19,3507.1837801398297,OUT027
DRI39,902.0211795140114,OUT045
FDH52,835.554406472695,OUT018
FDZ50,3052.2479280127113,OUT035
NCN42,2470.0910180693995,OUT035
FDB53,2375.4490486602563,OUT013
DRG11,1845.0640442794245,OUT017
DRK11,3778.992260053924,OUT027
FDQ60,2107.405312227478,OUT017
FDT36,739.614806233967,OUT017
DRG25,2629.933026126627,OUT018
DRJ23,2957.5334661188454,OUT046
FDG05,2669.6089575643427,OUT035
NCK06,1681.4009812612783,OUT018
FDU52,2548.4233625028232,OUT017
FDW07,1226.0255084076327,OUT018
NCM17,737.5448269440855,OUT045
FDA22,2587.4511313198686,OUT045
NCA41,2752.438524643789,OUT018
FDF38,971.2039083685911,OUT035
FDH52,1125.8851995557757,OUT046
FDY58,1667.4949798830548,OUT019
FDZ16,3014.3479121596893,OUT045
NCM18,1152.7565906213647,OUT017
FDA22,2355.563065672268,OUT018
NCJ43,2892.3232346435166,OUT035
FDI34,5043.602475095409,OUT027
FDG56,1105.6927358451933,OUT046
FDS34,1907.8394760014685,OUT046
DRC01,1083.5517431423073,OUT035
FDQ04,884.230262985046,OUT035
FDK04,1161.724090142201,OUT035
FDT51,1959.2023655736534,OUT049
FDV26,3206.6089180079694,OUT017
FDS04,2370.4944451517636,OUT049
FDW43,3335.4580144236834,OUT018
FDQ28,604.4587230899205,OUT010
NCK06,2047.615261864348,OUT017
FDS23,1807.166797098745,OUT018
FDZ36,1111.5063888372915,OUT019
FDE56,839.4646907618263,OUT018
FDW10,4178.801670002395,OUT027
NCN14,2817.091654800346,OUT045
NCQ18,1514.5281640490489,OUT045
FDW08,1822.4732732615673,OUT017
FDU43,3848.294899793672,OUT035
FDR33,-88.16073631270444,OUT010
FDM24,534.1323494799025,OUT010
NCZ05,1659.0878285791434,OUT046
NCV41,1965.0787397003867,OUT035
FDV11,2503.1294352920486,OUT018
NCY05,831.9451117147557,OUT035
FDV44,2736.016193719917,OUT018
FDW32,1557.4066905979087,OUT049
NCU18,3688.963242648132,OUT027
NCC43,3991.530927707812,OUT035
FDW19,1899.8566069379558,OUT013
FDN31,3145.8188624752966,OUT035
FDI48,889.0682880729369,OUT045
FDS24,1643.4655278689215,OUT017
FDF46,1961.4339981161563,OUT049
DRG23,2478.5757540270215,OUT017
FDG14,2174.6492722377575,OUT018
NCY30,2909.5264629002686,OUT049
FDO28,1702.107669143339,OUT018
DRD24,2410.4077038940372,OUT035
FDI33,1605.7600385170294,OUT049
FDN32,2917.0629066931024,OUT046
FDR16,3280.022552774036,OUT045
FDF26,2481.9652225735745,OUT046
NCN29,587.6510528025831,OUT018
FDE20,2654.2920292297704,OUT045
FDA46,2999.4226121707247,OUT046
FDU28,2922.789868418944,OUT045
FDQ48,1609.7593652102983,OUT045
FDV36,2106.47269188583,OUT013
FDR14,657.5004017636546,OUT018
FDP23,3482.1522074960094,OUT017
FDP56,965.5187763211998,OUT013
FDK48,-611.203274552368,OUT010
FDR48,2391.6095864601903,OUT046
NCY29,1090.2631107856532,OUT049
FDM22,735.3060172686615,OUT018
DRJ01,2575.1548127419824,OUT013
FDZ43,3760.807009692869,OUT045
FDV03,2601.080245259878,OUT035
FDX11,4307.844863166977,OUT027
NCA41,4438.265805499282,OUT027
FDE38,2747.740146914799,OUT017
FDI27,609.7643508746609,OUT018
FDN32,2924.6202726920596,OUT013
NCN43,2049.7055040634464,OUT017
FDB47,4662.196094892555,OUT027
FDV03,2572.6098315883282,OUT017
NCN30,1544.9710015751677,OUT045
NCV54,49.824550476388595,OUT010
FDV07,1806.414338446024,OUT013
FDP07,3182.350488063429,OUT049
FDK48,973.8798121140553,OUT018
FDM15,565.6555601752112,OUT019
FDY19,3343.4937585571215,OUT027
FDK46,4002.147421704926,OUT046
FDY11,1128.0814612378565,OUT045
FDH09,932.1534586619891,OUT046
FDO08,4086.2569535167477,OUT027
FDU14,3913.4834686178465,OUT013
FDD22,3258.1192313409847,OUT027
FDM27,2603.9822733101882,OUT017
FDL02,3199.0961130196793,OUT027
NCA17,2468.0074473177733,OUT035
FDE38,746.7804404818968,OUT019
NCG07,3038.0752843790533,OUT049
DRC27,3847.306177277696,OUT013
FDA27,4132.889029256343,OUT035
FDW40,2238.5911919739237,OUT045
DRI11,1901.06868776287,OUT013
FDN50,1608.8413640219312,OUT046
FDR12,2751.9862498664106,OUT046
FDT34,3111.51195979968,OUT027
FDW11,1223.903154576466,OUT035
NCO30,4296.325682755214,OUT027
FDZ34,3123.15023208237,OUT017
FDU45,1994.6562267472455,OUT017
NCD42,837.4156363853831,OUT035
FDX25,2751.4915787338678,OUT045
NCR29,971.174702565043,OUT046
