Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDW47,2005.036538071848,OUT035
FDV46,2028.3528960250605,OUT035
NCP29,1047.7064471681672,OUT045
FDE09,1663.0374228025864,OUT018
NCU06,5839.6446653173325,OUT027
FDT19,421.596730733064,OUT010
DRF15,2480.4086265058354,OUT017
DRI51,2768.875146272222,OUT013
NCX54,1578.3798145566304,OUT013
DRE01,3858.809781301161,OUT013
NCB07,3057.7986905650387,OUT045
FDU50,1926.0317223683605,OUT035
FDG40,662.4153748107352,OUT035
FDW10,2865.3827530199183,OUT018
FDX51,3057.7986905650387,OUT013
NCP17,1058.6324071513488,OUT045
FDP21,3055.580389925967,OUT035
FDL04,1575.9845502397366,OUT045
FDV23,2016.141361653881,OUT013
FDF24,1390.2221383581089,OUT046
FDH56,2939.3346062843552,OUT027
FDB51,1017.4606427650559,OUT049
FDI58,2827.1834729688276,OUT027
FDR20,780.1374750200079,OUT013
FDC51,2016.141361653881,OUT018
FDB16,2502.382749179783,OUT027
FDE40,1006.2801039358769,OUT049
NCM17,667.5033886140842,OUT035
FDU56,3055.580389925967,OUT035
FDS32,288.6730506800199,OUT019
FDX02,3782.9022040458244,OUT049
FDT39,4057.453618589565,OUT027
FDE35,915.0025529275583,OUT017
NCI42,564.6342034831755,OUT019
DRL23,1575.9845502397366,OUT046
FDA10,2016.141361653881,OUT046
FDA11,1544.2607951704413,OUT013
NCM06,2490.8400340093053,OUT046
NCT05,4055.1790977168234,OUT035
NCQ02,493.0511159885498,OUT010
NCY06,2026.2195544989384,OUT049
FDY56,3784.7682458584445,OUT035
FDL02,1575.9845502397366,OUT035
NCI06,2907.9077429779954,OUT035
FDQ14,2473.480509472889,OUT045
FDQ12,3793.857220527667,OUT017
FDP36,730.0071579537916,OUT046
FDK21,5842.378838088875,OUT027
FDO40,2473.480509472889,OUT045
NCK54,275.90622245607386,OUT019
FDY09,2885.6632013032813,OUT018
NCW30,4071.664915549036,OUT049
NCC55,983.1912202348909,OUT027
FDE58,1943.978275137095,OUT018
FDR39,3055.580389925967,OUT013
FDU28,3055.580389925967,OUT049
FDH08,3790.997988324209,OUT017
FDG35,2865.3827530199183,OUT045
FDG22,664.5248939330288,OUT049
FDC34,2524.6356079899565,OUT035
FDP15,3851.741678703774,OUT018
FDK34,570.7998617583786,OUT010
FDU45,1941.8112166103308,OUT035
FDQ04,986.7690819518211,OUT027
FDX22,3493.5307244759497,OUT018
FDB45,1575.9845502397366,OUT017
NCH43,5842.378838088875,OUT027
DRE60,3755.3055139609974,OUT046
FDD17,5842.378838088875,OUT027
NCM54,2018.321380466304,OUT017
NCH55,2018.321380466304,OUT013
NCT06,2571.100903887338,OUT017
FDA48,5842.378838088875,OUT027
FDY58,5842.378838088875,OUT027
FDO25,3669.8215378626996,OUT045
FDN50,1532.9042478253343,OUT045
FDH35,2571.100903887338,OUT035
FDK09,3770.3040159431926,OUT045
FDO16,1506.3036669162962,OUT013
FDW11,1058.6324071513488,OUT045
FDU47,3018.9245996376635,OUT027
NCQ42,279.0050142308665,OUT010
FDK55,2662.7366080950924,OUT027
FDN08,1941.8112166103308,OUT049
FDT57,3869.061764705979,OUT045
FDJ12,3445.718909366383,OUT018
DRL59,782.9463911864577,OUT017
NCN53,664.5248939330288,OUT046
FDO51,130.80832360373316,OUT010
FDK56,3055.580389925967,OUT017
FDY12,828.9992911967299,OUT035
FDU15,662.4153748107352,OUT035
FDQ19,3897.2903416492672,OUT046
DRF15,2485.185044341002,OUT045
DRE25,233.29712484538675,OUT019
FDK57,1983.4415884235164,OUT018
FDD33,570.4704486061435,OUT010
FDR34,5839.6446653173325,OUT027
FDU04,2016.141361653881,OUT045
FDE35,131.5798705966447,OUT019
NCD31,2569.511967372765,OUT035
FDJ56,1551.005560612303,OUT035
NCU53,2571.100903887338,OUT046
FDD39,3675.8829587906093,OUT035
NCU17,249.27649961204358,OUT019
FDJ20,2016.141361653881,OUT046
NCW41,2535.665273973118,OUT018
FDL52,665.9932365276658,OUT035
FDS39,2060.3343053524727,OUT035
DRJ47,2865.3827530199183,OUT045
FDP13,130.80832360373316,OUT010
DRK39,187.58867511677533,OUT010
FDF28,277.75856904991656,OUT010
FDB09,2016.141361653881,OUT045
FDM51,1543.4343154506391,OUT046
DRM49,705.6848606112658,OUT018
DRF23,2865.3827530199183,OUT013
DRH01,2865.3827530199183,OUT035
FDH12,2895.0903834128285,OUT027
FDA28,281.01685240174885,OUT019
FDW37,1495.5445400532442,OUT018
FDF02,1575.9845502397366,OUT046
DRL37,669.6129077363777,OUT046
NCF43,2060.3343053524727,OUT046
FDH08,570.0497927831336,OUT010
FDR34,574.0983104130567,OUT019
NCK19,3057.7986905650387,OUT049
NCD55,666.3359994098031,OUT018
FDT27,3801.168699069502,OUT049
FDQ57,2473.480509472889,OUT045
FDA47,2569.511967372765,OUT035
DRG15,1390.3955938565364,OUT027
FDE05,2473.480509472889,OUT018
FDN46,1553.9341852086893,OUT046
FDX27,2797.895153201526,OUT027
FDT51,1663.0374228025864,OUT045
FDU33,734.2878631072845,OUT013
FDJ16,1280.1373447526107,OUT027
FDD20,278.5277142490943,OUT019
FDT36,664.5248939330288,OUT049
DRF15,4050.2548443035676,OUT027
FDN52,200.68099632160423,OUT010
FDC22,5705.065022609583,OUT027
FDX15,2551.4364363576124,OUT045
FDT13,3055.580389925967,OUT013
FDU04,2016.141361653881,OUT017
FDU31,571.2973152468484,OUT019
FDW59,2502.382749179783,OUT027
NCO29,2571.100903887338,OUT046
FDL15,2480.4086265058354,OUT035
FDI41,2473.480509472889,OUT049
FDQ48,1538.933613318444,OUT049
DRI39,1016.7346068791868,OUT013
FDI08,3996.7963287493617,OUT013
FDC21,1650.6872687857187,OUT049
FDF58,1029.9923508682127,OUT035
FDS08,427.73227676342583,OUT010
FDE47,2016.141361653881,OUT045
NCP18,367.24050164834233,OUT019
NCR41,1543.4428272804932,OUT013
FDA27,4019.2073427616087,OUT013
FDA43,3057.7986905650387,OUT035
FDA49,1444.1210815021038,OUT045
NCE55,2892.927555101359,OUT018
DRM49,1040.7381803754058,OUT027
FDF22,5842.378838088875,OUT027
FDQ15,1337.402407785842,OUT018
NCS54,2865.3827530199183,OUT017
NCY05,711.3898400913636,OUT013
FDR45,3905.590650251383,OUT046
FDK57,2016.141361653881,OUT049
FDF41,570.6556573745789,OUT010
FDV21,2018.321380466304,OUT046
FDD51,722.885633132078,OUT046
FDF33,1590.6323913333792,OUT046
FDA38,3877.0002433735617,OUT046
FDR56,3057.7986905650387,OUT045
NCN41,2016.141361653881,OUT017
FDC60,2599.261089700043,OUT027
FDB47,3602.321770938608,OUT045
DRH01,2865.3827530199183,OUT013
FDW08,1575.9845502397366,OUT046
FDF38,986.7690819518211,OUT027
FDY32,2569.511967372765,OUT017
FDG34,1590.6323913333792,OUT049
FDG47,571.0281904321505,OUT019
NCF18,3055.580389925967,OUT035
FDL39,455.00166013398325,OUT019
NCH55,2018.321380466304,OUT035
DRJ35,1009.8523661178017,OUT049
FDS44,3882.873998666018,OUT035
DRE01,3688.178343888404,OUT018
FDY39,3055.580389925967,OUT013
FDY32,2569.511967372765,OUT018
FDR33,2931.0610730725543,OUT027
NCP50,1355.64762282187,OUT049
FDZ47,1539.003838583824,OUT018
FDU57,2480.4086265058354,OUT049
FDY44,3057.7986905650387,OUT013
DRH59,1116.9338921865642,OUT018
FDB03,5839.6446653173325,OUT027
FDY46,3055.580389925967,OUT045
FDM39,2888.076931345282,OUT045
FDY36,1111.8428001709349,OUT035
NCM55,3055.580389925967,OUT035
FDJ50,130.80832360373316,OUT010
DRL60,2476.2362203498474,OUT013
NCJ54,3822.5897972417897,OUT049
FDX59,660.4126207330347,OUT017
FDI07,3098.757369560275,OUT013
DRF51,130.80832360373316,OUT010
FDM14,1590.6323913333792,OUT017
FDP21,3055.580389925967,OUT045
FDE40,1060.278967553932,OUT035
FDE05,2473.480509472889,OUT035
FDM13,3003.027200926683,OUT027
FDC34,4171.273384465352,OUT027
NCI55,2016.141361653881,OUT018
NCE43,2745.9402645939367,OUT018
FDW58,1578.460336815968,OUT018
FDG60,3853.385183222627,OUT045
FDV31,2865.3827530199183,OUT017
FDR47,3057.7986905650387,OUT013
FDM60,130.80832360373316,OUT019
NCF06,3897.2106833859784,OUT018
NCN26,2955.2977813961934,OUT027
FDQ59,1439.7032136207947,OUT049
FDF09,664.5248939330288,OUT046
NCS06,4078.145505819409,OUT017
FDT44,1949.4697446945297,OUT046
FDI19,3923.6574094622943,OUT017
FDT22,977.5781216009999,OUT017
NCF54,4276.347803801222,OUT027
DRG25,3055.580389925967,OUT045
FDB59,3064.4960643176023,OUT017
FDQ37,3057.7986905650387,OUT017
FDP56,729.2074066374596,OUT035
FDW44,2865.3827530199183,OUT035
FDJ26,573.8981983045164,OUT010
FDU43,3689.096030072394,OUT018
FDW33,1575.9845502397366,OUT045
NCX53,3123.0021047222745,OUT027
FDN56,368.331161012738,OUT010
DRF15,2480.4086265058354,OUT049
FDO33,1931.0496100819482,OUT017
FDZ39,242.8804545536621,OUT010
NCJ19,916.3333660552697,OUT017
FDU01,3055.580389925967,OUT035
FDT12,3803.7751500336653,OUT035
NCM18,1049.5261308328236,OUT018
FDP19,2018.321380466304,OUT017
NCR42,664.5248939330288,OUT049
FDN10,1961.9972445527435,OUT046
FDG44,916.3333660552697,OUT017
FDQ10,2860.2280544614578,OUT046
DRH13,1575.9845502397366,OUT049
FDT52,3884.027726167671,OUT013
FDM56,1665.7827662920513,OUT045
NCO43,243.00658889056015,OUT010
NCV29,2888.076931345282,OUT035
NCF06,4067.842120798735,OUT013
FDO50,1505.6947639727694,OUT035
FDT59,3800.5592632792577,OUT013
FDX40,983.1912202348909,OUT027
FDE50,3055.580389925967,OUT017
FDX51,3064.4960643176023,OUT017
NCD30,1539.003838583824,OUT018
FDK15,1556.3294495255832,OUT013
FDL12,1009.8703170730295,OUT045
FDK46,4100.876418098847,OUT017
DRH49,172.01267766356898,OUT010
FDQ57,2473.480509472889,OUT046
FDY59,1525.0751981340895,OUT017
FDO09,3896.0854906056957,OUT018
NCG30,2018.321380466304,OUT035
FDM09,2712.895142913632,OUT017
NCN17,2862.6335700285067,OUT027
NCS42,1536.6360237306997,OUT013
FDD02,277.35825731112766,OUT019
FDE34,3051.0717156399805,OUT013
FDU38,3057.7986905650387,OUT045
FDB33,2539.7586820323872,OUT046
NCJ29,1444.1210815021038,OUT017
FDZ27,729.2074066374596,OUT035
FDI40,1550.4258423157537,OUT013
FDG22,711.3898400913636,OUT013
FDT51,1665.7827662920513,OUT017
FDF20,3065.375250644086,OUT018
FDV50,2016.141361653881,OUT035
FDT02,664.5248939330288,OUT049
DRC49,2468.529373765816,OUT017
FDF26,2476.2362203498474,OUT049
FDV52,1961.9972445527435,OUT035
FDX59,664.5248939330288,OUT049
FDV25,3788.3607659732415,OUT035
FDW23,986.7690819518211,OUT027
FDE53,1578.460336815968,OUT018
FDA19,2026.2195544989384,OUT017
FDH22,2018.321380466304,OUT046
NCO41,1545.7406237142468,OUT013
FDX12,3905.2238981048054,OUT017
FDF17,3061.081943169376,OUT013
FDS11,3773.4373215093137,OUT045
FDR51,2473.480509472889,OUT035
FDT49,243.70415232126084,OUT010
FDC56,2008.1187609207805,OUT013
FDR13,2955.2977813961934,OUT027
FDQ60,2013.4659230949933,OUT035
FDN38,3975.3069558100715,OUT049
NCL29,2542.084262237544,OUT013
FDO13,4261.405545051558,OUT027
FDE26,2444.7555632781996,OUT018
FDA31,420.886671329196,OUT010
FDX14,1115.001427185774,OUT035
FDA34,2865.3827530199183,OUT045
FDF26,2485.185044341002,OUT013
FDE38,2650.603057783398,OUT045
DRI11,1918.0012212754343,OUT046
FDQ60,2955.2977813961934,OUT027
FDL21,986.7690819518211,OUT027
DRC12,5702.330849838039,OUT027
FDC47,3765.812238879941,OUT046
FDE57,2034.2505012931651,OUT045
FDT14,2010.8558555788666,OUT045
NCZ53,3055.580389925967,OUT046
FDE28,3627.763546324502,OUT018
FDR19,2446.7194546128144,OUT035
NCF54,424.0298204969765,OUT019
FDZ08,1388.7457912234813,OUT046
NCJ05,2485.185044341002,OUT018
FDF59,2018.321380466304,OUT046
NCO05,1551.005560612303,OUT035
FDW24,732.2573486356494,OUT018
NCX42,2610.834758296545,OUT018
NCA53,729.2074066374596,OUT035
FDI45,423.0188881583267,OUT019
FDG46,1871.3224210692208,OUT046
FDM20,569.4920509571266,OUT010
FDW11,131.5798705966447,OUT010
FDX08,2971.290717230349,OUT035
NCK17,665.9932365276658,OUT035
FDK32,2476.2362203498474,OUT018
NCA42,2551.4364363576124,OUT035
DRI01,2836.0070260090697,OUT035
NCL55,4009.8463634562963,OUT049
DRE25,1535.3912108071258,OUT018
FDD14,3055.580389925967,OUT017
FDB10,3874.73649956911,OUT046
DRN11,2470.80674788163,OUT035
FDP38,739.190980154714,OUT018
NCA30,3055.580389925967,OUT017
FDT15,3055.580389925967,OUT017
NCP55,932.6459160043623,OUT018
FDF12,2473.480509472889,OUT035
FDM21,3851.0575301300496,OUT018
FDX56,3434.4721676147306,OUT035
FDF10,2473.480509472889,OUT017
FDT32,3055.580389925967,OUT045
FDM51,1558.7690871663647,OUT018
NCR50,2485.185044341002,OUT018
FDI19,3902.974593227108,OUT049
FDX21,1578.460336815968,OUT017
FDR31,2473.480509472889,OUT035
FDY02,4053.656903239266,OUT013
NCA29,2828.7241008823744,OUT045
NCX17,3781.5653491150997,OUT046
FDM12,3055.580389925967,OUT045
FDI53,4233.941299645927,OUT027
NCU30,2571.100903887338,OUT049
FDC56,2972.1567710329455,OUT027
FDK27,2016.141361653881,OUT018
NCK18,2648.3291463136165,OUT017
FDB52,571.9305120913168,OUT019
DRG25,5105.14064994016,OUT027
FDZ13,779.2141170408495,OUT049
FDB57,574.0983104130567,OUT019
FDR40,1424.7154373219482,OUT046
NCO14,130.80832360373316,OUT019
NCN19,3055.580389925967,OUT045
FDQ28,367.8270760792324,OUT019
FDO13,2571.100903887338,OUT018
FDK48,1420.2136410613916,OUT013
FDU07,2480.4086265058354,OUT018
FDW20,2016.141361653881,OUT046
FDV12,242.1145179154202,OUT010
FDH24,2549.149048815267,OUT013
FDV59,3684.591973468976,OUT049
FDK57,2008.1187609207805,OUT045
FDL16,1040.7381803754058,OUT027
NCQ17,2492.6360422932576,OUT046
FDJ15,3055.580389925967,OUT018
FDX24,1525.0751981340895,OUT049
FDT47,1534.2190791682788,OUT046
FDT10,1011.8293073974263,OUT049
FDZ37,1466.6156526388613,OUT018
FDW43,5839.6446653173325,OUT027
DRN36,1532.9042478253343,OUT017
FDJ14,1312.447790546714,OUT045
FDA32,3685.588844162537,OUT013
FDJ38,499.42283953598604,OUT019
FDQ57,2473.480509472889,OUT017
NCQ41,510.4348894449203,OUT019
FDG56,988.3270743078657,OUT049
DRC13,2983.336271233146,OUT027
FDV55,2468.529373765816,OUT035
FDQ49,2539.7586820323872,OUT045
FDE29,131.5798705966447,OUT010
FDR03,3424.958382023369,OUT013
FDD45,1525.0751981340895,OUT049
FDN38,572.8234556963189,OUT010
FDT56,963.9416768666123,OUT046
FDT48,3108.6273614130846,OUT045
FDU03,3024.3404727518605,OUT049
FDC56,270.3964858796246,OUT010
NCO43,2834.0884907792533,OUT027
FDQ27,1563.5600646406103,OUT017
FDR03,3432.752500974032,OUT046
DRH23,130.80832360373316,OUT010
FDG22,667.4124189098433,OUT045
NCJ42,1578.3798145566304,OUT013
FDR24,1485.522680102814,OUT046
FDW60,2865.3827530199183,OUT035
FDJ08,3055.580389925967,OUT013
DRL59,784.5910910748944,OUT018
FDG60,573.0941185087692,OUT010
FDW27,2497.01830530062,OUT017
FDX14,1314.4669166660142,OUT018
FDC20,1015.4037937514753,OUT013
NCS29,3886.2650110379104,OUT018
FDJ56,1551.005560612303,OUT046
FDB20,162.6321245478139,OUT019
FDL28,5842.378838088875,OUT027
FDW01,2476.2362203498474,OUT018
FDL03,3061.081943169376,OUT046
FDX22,3662.296676271598,OUT049
FDJ21,2468.529373765816,OUT035
FDR31,2473.480509472889,OUT045
FDG21,2476.2362203498474,OUT035
FDS22,987.4698990232226,OUT027
FDK08,1540.7863994840911,OUT035
FDE17,2476.2362203498474,OUT018
NCN30,1534.2190791682788,OUT017
FDT50,1534.2190791682788,OUT046
NCX42,2569.511967372765,OUT049
FDJ12,3607.8084069778747,OUT035
NCA18,2955.2977813961934,OUT027
FDP23,569.4920509571266,OUT019
FDX12,3873.8455706695195,OUT013
FDN40,2482.570997140523,OUT018
FDV48,1290.957776612495,OUT035
NCY54,2865.3827530199183,OUT013
FDL16,130.80832360373316,OUT010
FDR45,3727.144294616328,OUT018
FDJ52,2555.7650180832047,OUT046
DRG01,1290.2012480278452,OUT017
FDP52,3816.1916869636398,OUT013
FDU58,3055.580389925967,OUT017
FDL02,1575.9845502397366,OUT045
FDG28,3910.367085587128,OUT013
FDA19,2018.321380466304,OUT035
FDW46,1413.3177694195044,OUT027
NCD43,1575.9845502397366,OUT049
DRG39,837.2047246402831,OUT013
NCF55,664.5248939330288,OUT049
FDJ07,1949.4697446945297,OUT046
FDE08,2473.480509472889,OUT046
FDP56,130.80832360373316,OUT019
FDT45,857.7419584662963,OUT045
FDF17,3057.7986905650387,OUT018
FDX44,1462.6576757325677,OUT046
FDM28,4754.805298628976,OUT027
FDI36,3061.081943169376,OUT049
FDS07,1941.8112166103308,OUT045
FDD36,1947.1883179733018,OUT045
FDW11,1056.515341481756,OUT046
FDN40,2485.185044341002,OUT049
NCQ18,1536.5168756020325,OUT049
NCQ54,2650.603057783398,OUT017
NCS42,1505.6947639727694,OUT045
DRH39,154.74312083238436,OUT010
FDC09,2865.8072322406824,OUT027
FDT08,367.4406490334604,OUT010
FDC08,3772.592576601447,OUT035
FDT20,660.4126207330347,OUT017
FDS35,1061.7910341661884,OUT035
FDX58,3051.0717156399805,OUT018
FDW58,1575.9845502397366,OUT046
DRD27,1538.933613318444,OUT046
FDH32,237.56508332229302,OUT019
FDS26,4069.762618995532,OUT035
FDQ31,1456.0135489388422,OUT046
FDP11,3539.704404272836,OUT018
FDD58,1540.7863994840911,OUT017
FDM33,3696.5389259632666,OUT045
FDZ16,3057.7986905650387,OUT049
NCS29,572.8234556963189,OUT010
NCM18,131.5798705966447,OUT019
FDP11,3715.7607278800865,OUT049
NCC42,2060.3343053524727,OUT017
DRM23,2865.3827530199183,OUT046
NCN55,5839.6446653173325,OUT027
FDK46,4082.3107914819802,OUT013
FDR01,3088.483645688393,OUT046
NCA05,2473.480509472889,OUT045
NCP43,2892.927555101359,OUT017
FDR12,391.2983748133527,OUT010
FDQ01,4000.535478051474,OUT013
FDM13,2028.3528960250605,OUT046
FDQ19,3908.296361083653,OUT017
FDK56,489.8003415357661,OUT019
NCX06,470.76623438341994,OUT010
FDO56,2955.2977813961934,OUT027
FDU45,1803.9863645415244,OUT045
FDI16,130.80832360373316,OUT019
FDL32,1918.0012212754343,OUT046
FDA07,2016.141361653881,OUT046
FDA14,2473.480509472889,OUT045
FDV46,3018.9245996376635,OUT027
NCO07,3675.9597178216295,OUT035
NCP41,1575.9845502397366,OUT046
FDY60,2063.4586432628894,OUT018
FDN38,3981.7875460804444,OUT017
FDO15,1176.872470981367,OUT046
FDT60,2016.141361653881,OUT013
FDA55,3784.7682458584445,OUT035
FDE02,229.03873255330367,OUT010
DRJ39,3764.2109872812157,OUT049
FDV34,1091.1116666603402,OUT035
FDS20,5091.631280202952,OUT027
FDF02,2865.8072322406824,OUT027
FDW40,2131.799344360934,OUT017
NCB43,3055.580389925967,OUT046
FDR58,1488.0412729293644,OUT017
DRJ59,665.9932365276658,OUT035
NCD30,1538.933613318444,OUT017
FDE14,1536.5168756020325,OUT017
FDC28,1578.460336815968,OUT018
FDU16,1423.0427683228218,OUT018
NCD19,915.0025529275583,OUT035
FDU21,664.5248939330288,OUT046
FDV59,5842.378838088875,OUT027
FDU03,3048.7710762840725,OUT045
FDC33,558.8371193431676,OUT010
NCR42,662.4153748107352,OUT035
DRH59,1112.5993287555846,OUT035
NCM31,2063.4586432628894,OUT035
FDS50,3781.409329083074,OUT035
FDP39,866.8110012445713,OUT046
FDQ55,1943.978275137095,OUT013
FDV36,280.5914252641363,OUT019
FDI05,2012.8110793670637,OUT027
FDS45,2898.7048553677428,OUT027
FDA39,667.4124189098433,OUT045
FDC37,252.9138587551569,OUT010
FDJ60,4261.405545051558,OUT027
DRQ35,2016.141361653881,OUT046
NCJ06,2005.036538071848,OUT046
NCY42,2468.529373765816,OUT018
DRM37,3057.7986905650387,OUT049
FDR14,779.2141170408495,OUT045
FDE51,679.6206939255102,OUT049
FDT33,2650.603057783398,OUT017
FDR08,1803.9863645415244,OUT013
FDE36,388.8136241899051,OUT010
FDL22,229.43136068615297,OUT019
FDR44,2028.3528960250605,OUT013
FDI56,215.98490040686409,OUT019
FDE47,277.75856904991656,OUT010
FDV27,210.6923215696621,OUT010
FDV10,668.102755649959,OUT049
FDC40,1293.811922644914,OUT045
NCX41,3668.387149344844,OUT013
NCQ38,2868.716628880429,OUT027
FDV12,2862.6335700285067,OUT027
FDE52,1467.4525210844645,OUT017
FDG20,4472.238263077937,OUT027
FDV16,983.1912202348909,OUT027
FDI32,1931.0496100819482,OUT017
FDJ32,1024.5107843015035,OUT049
FDN39,2758.2676827722194,OUT018
FDY34,2665.2328091538825,OUT017
FDC14,665.9932365276658,OUT035
FDA55,3786.8974227817043,OUT017
FDZ50,464.77111179179724,OUT010
DRG13,2571.100903887338,OUT049
FDP01,2485.185044341002,OUT013
NCG54,2865.3827530199183,OUT017
FDM13,2028.3528960250605,OUT045
NCO18,4707.128136978239,OUT027
NCW41,2497.01830530062,OUT013
FDM52,4035.515382555308,OUT027
NCF55,662.4153748107352,OUT035
FDT09,2028.3528960250605,OUT046
NCM19,1665.7827662920513,OUT035
FDW12,2473.480509472889,OUT018
FDP15,572.5363766827621,OUT019
FDK36,730.0071579537916,OUT045
FDZ25,2865.3827530199183,OUT035
NCW06,3057.7986905650387,OUT049
FDW60,2907.9077429779954,OUT046
DRC49,2470.80674788163,OUT013
NCT17,3055.580389925967,OUT035
NCN06,2571.100903887338,OUT018
FDC45,2841.073103508142,OUT013
DRJ47,419.3358994922468,OUT019
NCF06,4080.148816084285,OUT045
FDE21,271.1681145992288,OUT010
DRG27,714.9677018082938,OUT013
FDW40,2063.4586432628894,OUT049
NCO53,3055.580389925967,OUT046
FDE23,685.9646695977161,OUT049
FDQ16,1590.6323913333792,OUT046
FDS26,4064.275982956267,OUT045
FDZ13,130.80832360373316,OUT010
FDS14,2497.01830530062,OUT049
FDC10,1975.5796247292146,OUT045
FDY16,3055.580389925967,OUT049
FDJ20,2018.321380466304,OUT035
FDV43,666.6940535990673,OUT035
FDZ32,2871.1630107282363,OUT027
FDR23,2865.3827530199183,OUT046
FDN24,856.3208876160397,OUT035
FDE34,5075.362776071123,OUT027
FDU31,3680.73542381052,OUT013
FDW33,1578.460336815968,OUT018
FDU26,1943.978275137095,OUT046
FDE20,4268.43131205861,OUT027
NCW05,1575.9845502397366,OUT035
FDB22,2476.2362203498474,OUT018
FDO56,1941.8112166103308,OUT046
FDA19,2997.0498698486294,OUT027
DRI39,916.3333660552697,OUT045
FDH52,997.8344362009893,OUT018
FDZ50,3055.580389925967,OUT035
NCN42,2473.480509472889,OUT035
FDB53,2473.480509472889,OUT013
DRG11,1590.6323913333792,OUT017
DRK11,4035.515382555308,OUT027
FDQ60,2016.141361653881,OUT017
FDT36,660.4126207330347,OUT017
DRG25,3055.580389925967,OUT018
DRJ23,3055.580389925967,OUT046
FDG05,2549.149048815267,OUT035
NCK06,2016.141361653881,OUT018
FDU52,2485.185044341002,OUT017
FDW07,1478.946123739002,OUT018
NCM17,685.2743328576003,OUT045
FDA22,2712.895142913632,OUT045
NCA41,3057.7986905650387,OUT018
FDF38,665.9932365276658,OUT035
FDH52,1086.2326144432864,OUT046
FDY58,570.0497927831336,OUT019
FDZ16,3057.7986905650387,OUT045
NCM18,1016.1639300248271,OUT017
FDA22,2663.041519418353,OUT018
NCJ43,2865.3827530199183,OUT035
FDI34,5842.378838088875,OUT027
FDG56,1073.256605755964,OUT046
FDS34,1941.8112166103308,OUT046
DRC01,735.366666167501,OUT035
FDQ04,665.9932365276658,OUT035
FDK04,916.2604177169186,OUT035
FDT51,1650.6872687857187,OUT049
FDV26,3057.7986905650387,OUT017
FDS04,2060.3343053524727,OUT049
FDW43,3612.0207958406468,OUT018
FDQ28,367.9497845680264,OUT010
NCK06,2016.141361653881,OUT017
FDS23,2026.2195544989384,OUT018
FDZ36,492.51028305997716,OUT019
FDE56,1051.1673137227324,OUT018
FDW10,4456.484354961771,OUT027
NCN14,3055.580389925967,OUT045
NCQ18,1536.5168756020325,OUT045
FDW08,1575.9845502397366,OUT017
FDU43,3877.520798809968,OUT035
FDR33,252.7708797953866,OUT010
FDM24,366.709335902844,OUT010
NCZ05,1575.9845502397366,OUT046
NCV41,1779.8579593076647,OUT035
FDV11,2865.3827530199183,OUT018
NCY05,662.4153748107352,OUT035
FDV44,3055.580389925967,OUT018
FDW32,1410.6789633701694,OUT049
NCU18,3109.2546277019983,OUT027
NCC43,3999.504452699642,OUT035
FDW19,1665.7827662920513,OUT013
FDN31,3057.7986905650387,OUT035
FDI48,740.34878566031,OUT045
FDS24,1484.0509373987072,OUT017
FDF46,1941.8112166103308,OUT049
DRG23,2476.2362203498474,OUT017
FDG14,2476.2362203498474,OUT018
NCY30,2971.290717230349,OUT049
FDO28,2016.141361653881,OUT018
DRD24,2063.4586432628894,OUT035
FDI33,1484.0509373987072,OUT049
FDN32,3055.580389925967,OUT046
FDR16,3682.88196588818,OUT045
FDF26,2485.185044341002,OUT046
NCN29,728.8493524481955,OUT018
FDE20,2712.895142913632,OUT045
FDA46,3057.7986905650387,OUT046
FDU28,3055.580389925967,OUT045
FDQ48,1540.7863994840911,OUT045
FDV36,2018.321380466304,OUT013
FDR14,861.2726989946915,OUT018
FDP23,3701.3096605963137,OUT017
FDP56,792.0926067863159,OUT013
FDK48,155.02288928596528,OUT010
FDR48,2480.4086265058354,OUT046
NCY29,923.0349281726835,OUT049
FDM22,862.6937698449481,OUT018
DRJ01,2569.511967372765,OUT013
FDZ43,3903.2009299022593,OUT045
FDV03,2485.185044341002,OUT035
FDX11,4930.3265985906,OUT027
NCA41,5702.330849838039,OUT027
FDE38,2665.2328091538825,OUT017
FDI27,722.0601322804479,OUT018
FDN32,3055.580389925967,OUT013
NCN43,2016.141361653881,OUT017
FDB47,5842.378838088875,OUT027
FDV03,2492.6360422932576,OUT017
NCN30,1536.5168756020325,OUT045
NCV54,272.8123879985412,OUT010
FDV07,1609.9542050071757,OUT013
FDP07,3066.0619117634938,OUT049
FDK48,1114.0717564652155,OUT018
FDM15,365.72414751266683,OUT019
FDY19,2955.2977813961934,OUT027
FDK46,4096.785859856279,OUT046
FDY11,1060.2727910766987,OUT045
FDH09,799.0762983793015,OUT046
FDO08,4261.405545051558,OUT027
FDU14,4020.952515105398,OUT013
FDD22,2939.3346062843552,OUT027
FDM27,2537.999464278097,OUT017
FDL02,2871.1630107282363,OUT027
NCA17,2473.480509472889,OUT035
FDE38,386.02555281259583,OUT019
NCG07,3055.580389925967,OUT049
DRC27,3891.195318767934,OUT013
FDA27,4041.7785674309775,OUT035
FDW40,2063.4586432628894,OUT045
DRI11,1941.8112166103308,OUT013
FDN50,1532.9042478253343,OUT046
FDR12,2860.2280544614578,OUT046
FDT34,2865.8072322406824,OUT027
FDW11,1006.7116900581901,OUT035
NCO30,5088.897107431409,OUT027
FDZ34,3057.7986905650387,OUT017
FDU45,1871.3224210692208,OUT017
NCD42,662.4153748107352,OUT035
