Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCO07,5837.9395369645335,OUT027
FDA20,3124.7546820838775,OUT045
FDZ59,2736.414854409073,OUT035
NCY17,665.7218202153795,OUT017
FDQ28,2524.7845056621477,OUT035
FDV35,2489.9301322631627,OUT017
FDQ36,692.8846193629383,OUT013
FDD34,2521.3252102759234,OUT018
FDK51,4185.711274309183,OUT045
FDV31,2861.3243049125163,OUT035
FDR04,1531.8629393214837,OUT035
FDR14,898.014818971627,OUT049
DRC36,418.6943625744584,OUT010
FDE39,279.21434532059266,OUT019
FDP57,1640.5111099933576,OUT049
FDE57,2113.87599972878,OUT046
NCN18,1737.8427031216904,OUT046
NCQ05,2408.948017630142,OUT018
FDW47,1986.7927100060094,OUT035
FDV46,2085.049301423983,OUT035
NCP29,1042.1924488467264,OUT045
FDE09,1694.2717594179067,OUT018
NCU06,5836.385282250624,OUT027
FDT19,415.5319117992303,OUT010
DRF15,2489.8378979623367,OUT017
DRI51,2777.059027435924,OUT013
NCX54,1647.1166147856293,OUT013
DRE01,3816.1348497219624,OUT013
NCB07,3015.3804183566826,OUT045
FDU50,1886.8154117343033,OUT035
FDG40,597.4990070314329,OUT035
FDW10,2709.231424539982,OUT018
FDX51,3078.1643838287673,OUT013
NCP17,1050.4925619858916,OUT045
FDP21,3111.2196139089688,OUT035
FDL04,1648.615215924392,OUT045
FDV23,2024.540490448425,OUT013
FDF24,1330.6151431134342,OUT046
FDH56,2936.897729491851,OUT027
FDB51,993.7691798856994,OUT049
FDI58,2817.4077540894914,OUT027
FDR20,826.1440538974691,OUT013
FDC51,2001.966932523483,OUT018
FDB16,2490.168387555983,OUT027
FDE40,981.3998331816204,OUT049
NCM17,629.7457178816801,OUT035
FDU56,3115.867742776303,OUT035
FDS32,288.4616197144408,OUT019
FDX02,3735.21077264162,OUT049
FDT39,4057.8235608230693,OUT027
FDE35,871.2024096796055,OUT017
NCI42,565.5760603357844,OUT019
DRL23,1648.4929290879395,OUT046
FDA10,2053.2566648591805,OUT046
FDA11,1521.0411317946075,OUT013
NCM06,2462.041340263942,OUT046
NCT05,4113.269532449536,OUT035
NCQ02,495.20645054441394,OUT010
NCY06,2070.1889565936845,OUT049
FDY56,3777.6967824760177,OUT035
FDL02,1649.6703471540302,OUT035
NCI06,2920.7944881733383,OUT035
FDQ14,2459.2982610539116,OUT045
FDQ12,3799.396675932387,OUT017
FDP36,783.2937876075481,OUT046
FDK21,5837.9395369645335,OUT027
FDO40,2506.6984440219444,OUT045
NCK54,276.4661040701236,OUT019
FDY09,2814.2791839402325,OUT018
NCW30,4117.012955376232,OUT049
NCC55,1021.4188464135025,OUT027
FDE58,1872.9463710392963,OUT018
FDR39,3052.009966982759,OUT013
FDU28,3069.9413478743254,OUT049
FDH08,3808.7840480044288,OUT017
FDG35,2855.5794698187,OUT045
FDG22,620.5791212195164,OUT049
FDC34,2567.318338828121,OUT035
FDP15,3801.9780316394176,OUT018
FDK34,569.3296728244858,OUT010
FDU45,1917.7191891459433,OUT035
FDQ04,1032.832046024721,OUT027
FDX22,3376.7852612974534,OUT018
FDB45,1647.9429704177978,OUT017
NCH43,5836.385282250624,OUT027
DRE60,3671.1668455213535,OUT046
FDD17,5837.9395369645335,OUT027
NCM54,2018.2596340793575,OUT017
NCH55,2057.0607760812695,OUT013
NCT06,2624.3284162080895,OUT017
FDA48,5838.0149955575525,OUT027
FDY58,5837.9395369645335,OUT027
FDO25,3624.247151469171,OUT045
FDN50,1498.2500440142476,OUT045
FDH35,2602.907039012109,OUT035
FDK09,3744.418378308546,OUT045
FDO16,1427.6856542041735,OUT013
FDW11,1053.4200287526705,OUT045
FDU47,3039.294780692846,OUT027
NCQ42,279.32120798144916,OUT010
FDK55,2653.053381408174,OUT027
FDN08,1930.841960523538,OUT049
FDT57,3926.289722648083,OUT045
FDJ12,3358.195640996655,OUT018
DRL59,786.370446899329,OUT017
NCN53,628.8546749128326,OUT046
FDO51,131.6580395625686,OUT010
FDK56,3108.2330163564993,OUT017
FDY12,815.5432948778299,OUT035
FDU15,597.0171182556172,OUT035
FDQ19,3997.339160407793,OUT046
DRF15,2512.218023379113,OUT045
DRE25,233.9572385485304,OUT019
FDK57,1910.9267658797842,OUT018
FDD33,567.7819751185712,OUT010
FDR34,5837.9395369645335,OUT027
FDU04,2039.3997630820722,OUT045
FDE35,132.9824281392931,OUT019
NCD31,2654.933893297796,OUT035
FDJ56,1623.7763441044888,OUT035
NCU53,2559.1932552009243,OUT046
FDD39,3639.537649657498,OUT035
NCU17,248.30913926952235,OUT019
FDJ20,2050.096778051366,OUT046
NCW41,2520.9474364018224,OUT018
FDL52,609.5118884792827,OUT035
FDS39,2094.4474513501355,OUT035
DRJ47,2835.7510060526324,OUT045
FDP13,131.6580395625686,OUT010
DRK39,188.87712268812552,OUT010
FDF28,276.44709677026657,OUT010
FDB09,2011.6627316154127,OUT045
FDM51,1573.1545193107129,OUT046
DRM49,726.441523661285,OUT018
DRF23,2835.5515083592873,OUT013
DRH01,2862.163428426334,OUT035
FDH12,2888.3429890582775,OUT027
FDA28,281.5949638009745,OUT019
FDW37,1381.40585089036,OUT018
FDF02,1648.615215924392,OUT046
DRL37,657.0717813605023,OUT046
NCF43,2098.2984407266454,OUT046
FDH08,567.2776017542953,OUT010
FDR34,571.1097038041386,OUT019
NCK19,3113.625205808735,OUT049
NCD55,619.9942630549497,OUT018
FDT27,3761.975928010082,OUT049
FDQ57,2463.7548017605845,OUT045
FDA47,2579.7642240263144,OUT035
DRG15,1394.2250921520251,OUT027
FDE05,2392.2248811414092,OUT018
FDN46,1636.88606645388,OUT046
FDX27,2761.7918423525953,OUT027
FDT51,1734.827784706586,OUT045
FDU33,738.8708848216719,OUT013
FDJ16,1300.1075504670198,OUT027
FDD20,279.2263800833262,OUT019
FDT36,621.2106515723169,OUT049
DRF15,4050.633618900022,OUT027
FDN52,204.68666931128638,OUT010
FDC22,5680.562900234412,OUT027
FDX15,2589.7895586329178,OUT045
FDT13,3095.1102233123097,OUT013
FDU04,2035.5198272652406,OUT017
FDU31,568.8137749833044,OUT019
FDW59,2476.762089558306,OUT027
NCO29,2596.3521790239597,OUT046
FDL15,2512.0207031783298,OUT035
FDI41,2487.386695098099,OUT049
FDQ48,1560.8377654331643,OUT049
DRI39,1016.2409636041469,OUT013
FDI08,4032.848190835526,OUT013
FDC21,1708.7452184180747,OUT049
FDF58,1010.5059829098535,OUT035
FDS08,425.3083502727734,OUT010
FDE47,2018.9491003077806,OUT045
NCP18,364.2518811986343,OUT019
NCR41,1545.3430772936001,OUT013
FDA27,4060.0085998869326,OUT013
FDA43,3109.9157650494135,OUT035
FDA49,1363.5662674413998,OUT045
NCE55,2788.699813035149,OUT018
DRM49,1096.4673784762986,OUT027
FDF22,5837.9395369645335,OUT027
FDQ15,1292.9324679000604,OUT018
NCS54,2902.9846469361573,OUT017
NCY05,694.0943391321188,OUT013
FDR45,3994.584286796731,OUT046
FDK57,2035.0013810594296,OUT049
FDF41,567.5446413035979,OUT010
FDV21,2055.5920497910124,OUT046
FDD51,772.7612940651165,OUT046
FDF33,1662.129578249566,OUT046
FDA38,3879.8803477082347,OUT046
FDR56,3091.258651064779,OUT045
NCN41,2007.2839370076015,OUT017
FDC60,2592.0034218603814,OUT027
FDB47,3584.857009858951,OUT045
DRH01,2838.5249286979524,OUT013
FDW08,1646.5782014344472,OUT046
FDF38,1030.5208427428,OUT027
FDY32,2528.407913058994,OUT017
FDG34,1654.0466939178546,OUT049
FDG47,567.4714707835359,OUT019
NCF18,3040.994067725721,OUT035
FDL39,453.24625940075305,OUT019
NCH55,2032.5111536278687,OUT035
DRJ35,979.3941164824621,OUT049
FDS44,3908.61993562073,OUT035
DRE01,3579.3095029606943,OUT018
FDY39,3119.725316832485,OUT013
FDY32,2456.3239196959053,OUT018
FDR33,2931.0662447166224,OUT027
NCP50,1299.6522013363851,OUT049
FDZ47,1541.3540078438493,OUT018
FDU57,2450.2401195938114,OUT049
FDY44,3087.27063934447,OUT013
DRH59,1135.0053012141534,OUT018
FDB03,5836.385282250624,OUT027
FDY46,3052.677142467832,OUT045
FDM39,2885.42167456667,OUT045
FDY36,1152.5148168946519,OUT035
NCM55,3127.891284426474,OUT035
FDJ50,131.6580395625686,OUT010
DRL60,2421.0089025088487,OUT013
NCJ54,3854.826958439622,OUT049
FDX59,594.2935764606377,OUT017
FDI07,3129.521626673104,OUT013
DRF51,131.6580395625686,OUT010
FDM14,1659.6252792168025,OUT017
FDP21,3102.5311806475015,OUT045
FDE40,1055.6657884824153,OUT035
FDE05,2483.4648811891016,OUT035
FDM13,3033.4633220971423,OUT027
FDC34,4156.647021820833,OUT027
NCI55,2008.4360916276162,OUT018
NCE43,2659.700831367111,OUT018
FDW58,1628.916916407542,OUT018
FDG60,3900.647459614775,OUT045
FDV31,2855.9514901727734,OUT017
FDR47,3032.2405366907665,OUT013
FDM60,131.6580395625686,OUT019
NCF06,3855.7643488812523,OUT018
NCN26,2945.6786909152283,OUT027
FDQ59,1357.7265489310237,OUT049
FDF09,627.1572201305239,OUT046
NCS06,4113.020465335252,OUT017
FDT44,1965.849821607001,OUT046
FDI19,3999.1717874944657,OUT017
FDT22,938.124021110708,OUT017
NCF54,4287.27221316153,OUT027
DRG25,3115.4158038338314,OUT045
FDB59,3005.2976816773244,OUT017
FDQ37,3021.4654453343705,OUT017
FDP56,760.2254459749711,OUT035
FDW44,2887.9053064162786,OUT035
FDJ26,571.9872976484661,OUT010
FDU43,3635.472015970582,OUT018
FDW33,1648.9718318386613,OUT045
NCX53,3163.647336164541,OUT027
FDN56,365.40972478453966,OUT010
DRF15,2490.183870143797,OUT049
FDO33,1895.8632058998267,OUT017
FDZ39,240.3007211496962,OUT010
NCJ19,869.6920253437312,OUT017
FDU01,3050.2778512025743,OUT035
FDT12,3862.582322825352,OUT035
NCM18,1010.3908391792684,OUT018
FDP19,2011.3716667200852,OUT017
NCR42,622.5280310856434,OUT049
FDN10,1981.8572400904616,OUT046
FDG44,867.358409033702,OUT017
FDQ10,2877.0315012686387,OUT046
DRH13,1642.2042438406052,OUT049
FDT52,3858.00674762164,OUT013
FDM56,1721.2048488022542,OUT045
NCO43,240.8055717249013,OUT010
NCV29,2935.678752190922,OUT035
NCF06,4148.597572316253,OUT013
FDO50,1410.4798255243918,OUT035
FDT59,3808.428847707958,OUT013
FDX40,1020.2160608536282,OUT027
FDE50,3030.322655163024,OUT017
FDX51,3089.5256978883353,OUT017
NCD30,1540.7416714559263,OUT018
FDK15,1629.912925115796,OUT013
FDL12,982.440771683028,OUT045
FDK46,4193.107938769512,OUT017
DRH49,169.5227723887983,OUT010
FDQ57,2454.6609089549584,OUT046
FDY59,1445.665193232822,OUT017
FDO09,3817.2726522414823,OUT018
NCG30,2017.5873789145633,OUT035
FDM09,2732.805789065708,OUT017
NCN17,2860.7442921537167,OUT027
NCS42,1431.2217516495716,OUT013
FDD02,277.1033913186837,OUT019
FDE34,3119.3358286191637,OUT013
FDU38,3108.6327131446333,OUT045
FDB33,2588.994516001142,OUT046
NCJ29,1362.9442273872596,OUT017
FDZ27,759.9419830928393,OUT035
FDI40,1574.409743216447,OUT013
FDG22,693.2863279086072,OUT013
FDT51,1737.5751738908305,OUT017
FDF20,2983.526323612341,OUT018
FDV50,2003.6407682632737,OUT035
FDT02,620.5358020433538,OUT049
DRC49,2427.6321146291825,OUT017
FDF26,2450.1155182100415,OUT049
FDV52,1947.6701571901826,OUT035
FDX59,620.8305763033347,OUT049
FDV25,3830.6684917235757,OUT035
FDW23,1031.0759320226857,OUT027
FDE53,1629.7354004496633,OUT018
FDA19,2017.7007464297849,OUT017
FDH22,2047.7583199840728,OUT046
NCO41,1554.477609024905,OUT013
FDX12,4010.2825652868964,OUT017
FDF17,3075.2741281502836,OUT013
FDS11,3765.8658244871226,OUT045
FDR51,2479.926387052504,OUT035
FDT49,241.9177794769837,OUT010
FDC56,2011.5309756877468,OUT013
FDR13,2945.6786909152283,OUT027
FDQ60,1990.6624146091563,OUT035
FDN38,3912.3212922153675,OUT049
NCL29,2486.475550356551,OUT013
FDO13,4275.945360534387,OUT027
FDE26,2347.557373554204,OUT018
FDA31,416.5318534854364,OUT010
FDX14,1156.5747605634378,OUT035
FDA34,2905.483764892487,OUT045
FDF26,2425.273420778878,OUT013
FDE38,2683.939622879852,OUT045
DRI11,1927.0095463215946,OUT046
FDQ60,2947.264934365669,OUT027
FDL21,1030.7834467187893,OUT027
DRC12,5697.99562862702,OUT027
FDC47,3712.3753272439603,OUT046
FDE57,2047.6310673621522,OUT045
FDT14,1992.8006648445432,OUT045
NCZ53,3114.1831231813426,OUT046
FDE28,3580.8912703860856,OUT018
FDR19,2492.2975037980545,OUT035
NCF54,418.7004719628633,OUT019
FDZ08,1334.5734224868272,OUT046
NCJ05,2434.4198309898497,OUT018
FDF59,2057.520422961394,OUT046
NCO05,1631.6833995373017,OUT035
FDW24,766.8752385450466,OUT018
NCX42,2583.3966898034305,OUT018
NCA53,759.6480257087226,OUT035
FDI45,421.0794408840084,OUT019
FDG46,1901.583114940804,OUT046
FDM20,566.9775517943057,OUT010
FDW11,133.20638838754374,OUT010
FDX08,2990.960304394043,OUT035
NCK17,618.4627983782467,OUT035
FDK32,2433.463937815658,OUT018
NCA42,2584.819608180354,OUT035
DRI01,2859.319095354034,OUT035
NCL55,4015.2097133686407,OUT049
DRE25,1481.191375581239,OUT018
FDD14,3051.9585782900463,OUT017
FDB10,3944.656244106229,OUT046
DRN11,2461.004356383065,OUT035
FDP38,771.8297632969668,OUT018
NCA30,3028.7966638508155,OUT017
FDT15,3124.0742629256083,OUT017
NCP55,892.6282129656893,OUT018
FDF12,2458.9683705348493,OUT035
FDM21,3828.3394899441964,OUT018
FDX56,3430.462828225434,OUT035
FDF10,2496.9583593369875,OUT017
FDT32,3033.3535567522053,OUT045
FDM51,1617.8458750155132,OUT018
NCR50,2450.9198178388488,OUT018
FDI19,3969.7970931596633,OUT049
FDX21,1654.5185044173932,OUT017
FDR31,2465.7546350727275,OUT035
FDY02,4070.572926016472,OUT013
NCA29,2889.323095986137,OUT045
NCX17,3765.91076921855,OUT046
FDM12,3081.509830853911,OUT045
FDI53,4249.585556036135,OUT027
NCU30,2599.6620458309203,OUT049
FDC56,2971.7660190558236,OUT027
FDK27,2000.8193291004209,OUT018
NCK18,2722.6478167350565,OUT017
FDB52,568.9629762801047,OUT019
DRG25,5210.758170341988,OUT027
FDZ13,805.8215968029562,OUT049
FDB57,571.1097038041386,OUT019
FDR40,1357.4841985272237,OUT046
NCO14,131.6580395625686,OUT019
NCN19,3087.755084646703,OUT045
FDQ28,365.9823695343388,OUT019
FDO13,2466.545879665531,OUT018
FDK48,1383.6321707378652,OUT013
FDU07,2380.3368314749005,OUT018
FDW20,2100.8117289777383,OUT046
FDV12,239.85290521158714,OUT010
FDH24,2567.533945956054,OUT013
FDV59,3694.0968662507353,OUT049
FDK57,1994.3018879267993,OUT045
FDL16,1096.1985653529925,OUT027
NCQ17,2479.3683298464994,OUT046
FDJ15,3011.082713220264,OUT018
FDX24,1437.663148986308,OUT049
FDT47,1535.6096432984048,OUT046
FDT10,983.7939675447593,OUT049
FDZ37,1372.4122335294514,OUT018
FDW43,5837.9395369645335,OUT027
DRN36,1513.2151064655045,OUT017
FDJ14,1290.9786046798356,OUT045
FDA32,3604.7841400728466,OUT013
FDJ38,501.7029211101687,OUT019
FDQ57,2448.4624780583563,OUT017
NCQ41,511.489222298843,OUT019
FDG56,956.8986288482802,OUT049
DRC13,3015.974163747079,OUT027
FDV55,2501.6518912750744,OUT035
FDQ49,2581.3706456491636,OUT045
FDE29,132.9824281392931,OUT010
FDR03,3375.1007549948536,OUT013
FDD45,1438.788838159594,OUT049
FDN38,569.6913688276318,OUT010
FDT56,961.6841379178593,OUT046
FDT48,3148.4378460206785,OUT045
FDU03,3008.630899398504,OUT049
FDC56,270.0582018604593,OUT010
NCO43,2849.419186268283,OUT027
FDQ27,1644.5547363834485,OUT017
FDR03,3435.6610631357576,OUT046
DRH23,131.6580395625686,OUT010
FDG22,619.265772890214,OUT045
NCJ42,1646.1472609963516,OUT013
FDR24,1382.7708529318543,OUT046
FDW60,2909.266569118284,OUT035
FDJ08,3092.0416232445145,OUT013
DRL59,794.3178730012035,OUT018
FDG60,569.7545720440618,OUT010
FDW27,2467.120857136554,OUT017
FDX14,1284.4832647713256,OUT018
FDC20,1015.7846744747523,OUT013
NCS29,3822.2759529123223,OUT018
FDJ56,1629.6599911975175,OUT046
FDB20,166.67564220540945,OUT019
FDL28,5838.0149955575525,OUT027
FDW01,2419.529822994331,OUT018
FDL03,3022.388219565399,OUT046
FDX22,3589.1269972201208,OUT049
FDJ21,2518.259573136483,OUT035
FDR31,2462.4227441711805,OUT045
FDG21,2527.981138385032,OUT035
FDS22,1031.9074253550682,OUT027
FDK08,1575.1524033975743,OUT035
FDE17,2426.0511326317687,OUT018
NCN30,1528.7909756802123,OUT017
FDT50,1545.1111252281025,OUT046
NCX42,2595.9070605891916,OUT049
FDJ12,3623.9040659861244,OUT035
NCA18,2945.6786909152283,OUT027
FDP23,566.3669974992807,OUT019
FDX12,3928.789496984625,OUT013
FDN40,2372.673599394734,OUT018
FDV48,1285.2346484807395,OUT035
NCY54,2841.3544250648074,OUT013
FDL16,131.6580395625686,OUT010
FDR45,3688.0643431294448,OUT018
FDJ52,2582.6572074119717,OUT046
DRG01,1275.0082040622808,OUT017
FDP52,3856.0206873355914,OUT013
FDU58,3116.5120320599262,OUT017
FDL02,1649.6703471540302,OUT045
FDG28,3972.323483612046,OUT013
FDA19,2007.8680765748397,OUT035
FDW46,1419.6330059209345,OUT027
NCD43,1643.2593750702435,OUT049
DRG39,859.3655782180758,OUT013
NCF55,622.5280310856434,OUT049
FDJ07,1997.5619665415422,OUT046
FDE08,2491.050117351393,OUT046
FDP56,131.6580395625686,OUT019
FDT45,836.0097314656929,OUT045
FDF17,2984.8683413217495,OUT018
FDX44,1375.2724443972786,OUT046
FDM28,4855.796377973578,OUT027
FDI36,3109.4887941077386,OUT049
FDS07,1904.6044133077794,OUT045
FDD36,1957.2909753620936,OUT045
FDW11,1038.0722269760213,OUT046
FDN40,2443.9082279628724,OUT049
NCQ18,1544.140501059197,OUT049
NCQ54,2745.129331318884,OUT017
NCS42,1416.8464421737644,OUT045
DRH39,157.367071543858,OUT010
FDC09,2860.7442921537167,OUT027
FDT08,365.68756967474974,OUT010
FDC08,3766.4490169867477,OUT035
FDT20,595.4023048192614,OUT017
FDS35,1060.4653435491032,OUT035
FDX58,3019.4919653365914,OUT018
FDW58,1648.4929290879395,OUT046
DRD27,1569.9810679324846,OUT046
FDH32,237.5849817420529,OUT019
FDS26,4113.2369270218605,OUT035
FDQ31,1375.506804935072,OUT046
FDP11,3428.2439615497615,OUT018
FDD58,1575.1655572240352,OUT017
FDM33,3680.8310032897625,OUT045
FDZ16,3090.910024320351,OUT049
NCS29,569.6913688276318,OUT010
NCM18,132.9824281392931,OUT019
FDP11,3638.6976820341283,OUT049
NCC42,2059.9277614502585,OUT017
DRM23,2841.620578207736,OUT046
NCN55,5838.0149955575525,OUT027
FDK46,4207.015930250841,OUT013
FDR01,3136.981898940041,OUT046
NCA05,2522.9700639180146,OUT045
NCP43,2895.7182932511096,OUT017
FDR12,390.0536519657955,OUT010
FDQ01,3987.375278237068,OUT013
FDM13,2064.3763316459367,OUT046
FDQ19,3999.6846856842953,OUT017
FDK56,492.3644413060233,OUT019
NCX06,469.19962178883145,OUT010
FDO56,2947.264934365669,OUT027
FDU45,1825.049690992581,OUT045
FDI16,131.6580395625686,OUT019
FDL32,1921.1596294252026,OUT046
FDA07,2052.230094899089,OUT046
FDA14,2503.6318527265194,OUT045
FDV46,3039.294780692846,OUT027
NCO07,3640.411201992552,OUT035
NCP41,1649.5480603175777,OUT046
FDY60,2053.0025588653025,OUT018
FDN38,3924.8704310503194,OUT017
FDO15,1201.901788011197,OUT046
FDT60,2019.1835188288487,OUT013
FDA55,3777.4939838836376,OUT035
FDE02,229.46556438831144,OUT010
DRJ39,3703.378181850854,OUT049
FDV34,1139.7423770223631,OUT035
FDS20,5190.209845527831,OUT027
FDF02,2860.7442921537167,OUT027
FDW40,2158.146071485983,OUT017
NCB43,3052.0952161279174,OUT046
FDR58,1387.0144502535052,OUT017
DRJ59,618.3873089180922,OUT035
NCD30,1565.8928503849809,OUT017
FDE14,1549.6835565445995,OUT017
FDC28,1628.4716369257162,OUT018
FDU16,1342.781197718397,OUT018
NCD19,870.0980171050307,OUT035
FDU21,627.3180105996796,OUT046
FDV59,5839.569250271463,OUT027
FDU03,3059.770447920914,OUT045
FDC33,558.0003398319096,OUT010
NCR42,599.2286320977335,OUT035
DRH59,1158.7238531719004,OUT035
NCM31,2057.684732994559,OUT035
FDS50,3799.1697316172945,OUT035
FDP39,888.9933897843955,OUT046
FDQ55,1976.4417124375948,OUT013
FDV36,281.4715524243047,OUT019
FDI05,2000.8906764240353,OUT027
FDS45,2891.8652834605355,OUT027
FDA39,622.5857371209524,OUT045
FDC37,250.37263594424476,OUT010
FDJ60,4278.255141176385,OUT027
DRQ35,2046.1710003979981,OUT046
NCJ06,2050.947388680621,OUT046
NCY42,2383.6869082347744,OUT018
DRM37,3125.0127086316497,OUT049
FDR14,787.005501230807,OUT045
FDE51,669.384500253993,OUT049
FDT33,2697.5633460791737,OUT017
FDR08,1832.2736688801133,OUT013
FDE36,386.89709583829784,OUT010
FDL22,228.99240560968295,OUT019
FDR44,2045.2222669810978,OUT013
FDI56,215.97534375971634,OUT019
FDE47,277.1578230983716,OUT010
FDV27,209.7363806192909,OUT010
FDV10,644.3886592018048,OUT049
FDC40,1283.4403076041112,OUT045
NCX41,3574.152141389417,OUT013
NCQ38,2863.9017391599273,OUT027
FDV12,2860.7442921537167,OUT027
FDE52,1370.2428292840982,OUT017
FDG20,4431.708940360353,OUT027
FDV16,1020.2915503137826,OUT027
FDI32,1897.548216651856,OUT017
FDJ32,999.8734104826872,OUT049
FDN39,2650.568807825559,OUT018
FDY34,2738.924834612385,OUT017
FDC14,616.5688705464796,OUT035
FDA55,3793.37908359011,OUT017
FDZ50,465.39188279355085,OUT010
DRG13,2616.205066084832,OUT049
FDP01,2468.7698752093916,OUT013
NCG54,2879.194981780041,OUT017
FDM13,2021.8963396201207,OUT045
NCO18,4771.790902303958,OUT027
NCW41,2509.9156047813894,OUT013
FDM52,4033.8150309274997,OUT027
NCF55,599.2286320977335,OUT035
FDT09,2121.958383607649,OUT046
NCM19,1721.9475816091106,OUT035
FDW12,2381.7104865225456,OUT018
FDP15,569.2300158294073,OUT019
FDK36,763.1450520752945,OUT045
FDZ25,2899.9693971973334,OUT035
NCW06,3095.5838341961294,OUT049
FDW60,2943.7158982693504,OUT046
DRC49,2406.0885056344096,OUT013
NCT17,3116.882650817796,OUT035
NCN06,2478.2179414698435,OUT018
FDC45,2829.325407459344,OUT013
DRJ47,416.1599610080022,OUT019
NCF06,4148.885466075812,OUT045
FDE21,270.73210318722954,OUT010
DRG27,713.0088701605212,OUT013
FDW40,2099.009357988521,OUT049
NCO53,3108.7084189210645,OUT046
FDE23,682.273631067635,OUT049
FDQ16,1658.8306526924082,OUT046
FDS26,4102.139110809623,OUT045
FDZ13,131.6580395625686,OUT010
FDS14,2456.3782670382575,OUT049
FDC10,1943.8656693936923,OUT045
FDY16,3091.529410439662,OUT049
FDJ20,2011.6927321473302,OUT035
FDV43,623.5461526644427,OUT035
FDZ32,2866.495581874537,OUT027
FDR23,2862.8199758821393,OUT046
FDN24,834.7466748952259,OUT035
FDE34,5172.72170020508,OUT027
FDU31,3586.513326690798,OUT013
FDW33,1629.8576872861158,OUT018
FDU26,1953.4705447436188,OUT046
FDE20,4278.255141176385,OUT027
NCW05,1649.6703471540302,OUT035
FDB22,2377.5752129077396,OUT018
FDO56,1938.839872097899,OUT046
FDA19,3033.4633220971423,OUT027
DRI39,873.3702672796738,OUT045
FDH52,958.3705098305358,OUT018
FDZ50,3135.100475954585,OUT035
NCN42,2528.842019319279,OUT035
FDB53,2465.404122907066,OUT013
DRG11,1657.6037216422035,OUT017
DRK11,4033.8150309274997,OUT027
FDQ60,1990.5794532009793,OUT017
FDT36,594.6736517296199,OUT017
DRG25,3020.2768674991585,OUT018
DRJ23,3050.592419966033,OUT046
FDG05,2549.892107339834,OUT035
NCK06,1993.5691147104112,OUT018
FDU52,2442.0766948339365,OUT017
FDW07,1373.65354496403,OUT018
NCM17,667.81693352871,OUT045
FDA22,2732.538901512848,OUT045
NCA41,2975.7981597941225,OUT018
FDF38,616.5688705464796,OUT035
FDH52,1068.762762204958,OUT046
FDY58,566.6670474592705,OUT019
FDZ16,3066.2297080436106,OUT045
NCM18,988.2648255287025,OUT017
FDA22,2576.652217594275,OUT018
NCJ43,2893.869643452903,OUT035
FDI34,5836.385282250624,OUT027
FDG56,1058.7063725007076,OUT046
FDS34,1946.803283862274,OUT046
DRC01,764.2758074864931,OUT035
FDQ04,616.4737022796578,OUT035
FDK04,872.179705316602,OUT035
FDT51,1720.2365771081115,OUT049
FDV26,3029.3085802405158,OUT017
FDS04,2092.22321144228,OUT049
FDW43,3545.5398547430623,OUT018
FDQ28,366.6596363766363,OUT010
NCK06,2035.445597629392,OUT017
FDS23,1974.287446007535,OUT018
FDZ36,494.51116883005704,OUT019
FDE56,1016.4443271858011,OUT018
FDW10,4425.214782794169,OUT027
NCN14,3047.3211964076513,OUT045
NCQ18,1560.8629946943777,OUT045
FDW08,1653.4545830717536,OUT017
FDU43,3950.5179490659275,OUT035
FDR33,250.52401887278495,OUT010
FDM24,362.867852548339,OUT010
NCZ05,1650.0269630682992,OUT046
NCV41,1833.4791138467097,OUT035
FDV11,2744.433525965409,OUT018
NCY05,599.1964618137417,OUT035
FDV44,3016.5335446385234,OUT018
FDW32,1338.6421133414065,OUT049
NCU18,3143.763983789973,OUT027
NCC43,3969.0739511445204,OUT035
FDW19,1723.3726761225867,OUT013
FDN31,3118.119919586442,OUT035
FDI48,769.190410296865,OUT045
FDS24,1382.7884173820441,OUT017
FDF46,1925.028974449505,OUT049
DRG23,2440.5728734952336,OUT017
FDG14,2388.192035130793,OUT018
NCY30,2939.679926635196,OUT049
FDO28,1948.1662833883925,OUT018
DRD24,2077.818746989966,OUT035
FDI33,1374.4512688356533,OUT049
FDN32,3105.9460605328613,OUT046
FDR16,3684.887037099041,OUT045
FDF26,2461.787741728792,OUT046
NCN29,764.0347412727766,OUT018
FDE20,2803.824330578034,OUT045
FDA46,3125.11325889976,OUT046
FDU28,3038.557535693819,OUT045
FDQ48,1572.6364861569082,OUT045
FDV36,2076.1793942761124,OUT013
FDR14,848.4494269021544,OUT018
FDP23,3696.7866421303315,OUT017
FDP56,834.7742671907221,OUT013
FDK48,158.1425218222691,OUT010
FDR48,2473.4428734600315,OUT046
NCY29,901.8287478293797,OUT049
FDM22,850.6086587120184,OUT018
DRJ01,2499.261595223009,OUT013
FDZ43,3937.9614988431595,OUT045
FDV03,2515.4902518759,OUT035
FDX11,5029.843610957867,OUT027
NCA41,5715.7923661672485,OUT027
FDE38,2678.410194797897,OUT017
FDI27,756.5409463015917,OUT018
FDN32,3077.4526641727953,OUT013
NCN43,2043.7701740606647,OUT017
FDB47,5835.148463233429,OUT027
FDV03,2496.826279194119,OUT017
NCN30,1559.6835946496378,OUT045
NCV54,272.98327816500915,OUT010
FDV07,1680.5002346462297,OUT013
FDP07,3049.5421352211106,OUT049
FDK48,1114.1358546392894,OUT018
FDM15,363.3027245517229,OUT019
FDY19,2945.6786909152283,OUT027
FDK46,4215.322620054003,OUT046
FDY11,1064.649937918255,OUT045
FDH09,823.8869912410421,OUT046
